Time,DevEUI,Raw,Port,Vbat,Version,BootCount,T,RH,P,Light,CO2,P[0].delta,P[0].total,P[1].delta,P[1].total,Act[7],Act[6],Act[5],Act[4],Act[3],Act[2],Act[1],Act[0]
2024-11-11T00:03:02Z,"0002cc0100000ecc","36545c0c36f93d8a0a1591906d000000000000000000ffffffffffffffffffff",2,3.85,,10,21.56,56.42,,0.00,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-11T00:08:58Z,"0002cc0100000ecc","36545c0d9af93d820a158d90aa000000000000000000ffffffffffffffffffff",2,3.84,,10,21.55,56.51,,0.00,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-11T00:14:54Z,"0002cc0100000ecc","36545c0efef93d8a0a159490f7000000000000000000fffffde1fdc8cce3ffed645f",2,3.85,,10,21.58,56.63,,0.00,,0,0,0,0,,,0.07,-0.99,-0.01,-0.72,-0.73,-1.00
2024-11-11T00:20:50Z,"0002cc0100000ecc","36545c1062f93d8a0a159c90b9000000000000000000f7b2fd54e71cf4bdff29",2,3.85,,10,21.61,56.53,,0.00,,0,0,0,0,,,,-0.89,-0.30,-0.11,-0.67,-0.48
2024-11-11T00:26:46Z,"0002cc0100000ecc","36545c11c6f93d820a159c90c2000000000000000000ed00fcfbfc06f63cfe1c",2,3.84,,10,21.61,56.55,,0.00,,0,0,0,0,,,,-0.76,-0.39,-0.50,-0.62,-0.16
2024-11-11T00:32:42Z,"0002cc0100000ecc","36545c132af93d820a15a290a4000000000000000000ffffffffff88fc4d768d",2,3.84,,10,21.63,56.50,,0.00,,0,0,0,0,,,,0.41,-0.54,-0.94,-1.00,-1.00
2024-11-11T00:38:38Z,"0002cc0100000ecc","36545c148ef93d820a15a29026000000000000000000fda7ffc9ffffffc4ff49",2,3.84,,10,21.63,56.31,,0.00,,0,0,0,0,,,,-0.91,-0.97,-1.00,-0.97,-0.71
2024-11-11T00:44:35Z,"0002cc0100000ecc","36545c15f3f93d820a15a7907f000000000000000000ff84f5856dadfc3bfd6a",2,3.84,,10,21.65,56.44,,0.00,,0,0,0,0,,,,-0.68,-0.53,0.18,-0.34,-0.94
2024-11-11T00:50:31Z,"0002cc0100000ecc","36545c1757f20205000015ad9079000000000000000000ff9ffe4afdec66b6fced",2,,2.5.0.0,,21.68,56.44,,0.00,,0,0,0,0,,,,-0.62,0.10,-0.74,-0.79,-0.95
2024-11-11T00:56:27Z,"0002cc0100000ecc","36545c18bbf93d820a15ad902b000000000000000000fc9aff0efffffffff7f8",2,3.84,,10,21.68,56.32,,0.00,,0,0,0,0,,,,-0.50,-1.00,-1.00,-0.88,-0.58
2024-11-11T01:02:23Z,"0002cc0100000ecc","36545c1a1ff93d820a15ad8fb30000000000000000005df16d39fcc5fd26ee4e",2,3.84,,10,21.68,56.13,,0.00,,0,0,0,0,,,,-0.20,-0.64,-0.60,0.16,0.05
2024-11-11T01:08:19Z,"0002cc0100000ecc","36545c1b83d93d820a15aa8f39000000000000fd4de7dcfd89fffffffffdb4",2,3.84,,10,21.66,55.95,,,,0,0,0,0,,,-0.71,-1.00,-1.00,-0.69,-0.12,-0.66
2024-11-11T01:14:15Z,"0002cc0100000ecc","36545c1ce7f93d820a15b18f6c000000000000000000feb5e748fd47fe85ff62",2,3.84,,10,21.69,56.03,,0.00,,0,0,0,0,,,,-0.92,-0.82,-0.66,-0.11,-0.84
2024-11-11T01:20:11Z,"0002cc0100000ecc","36545c1e4bf93d820a15aa8f7a000000000000000000d7e0ffff5d7eff38ffffffff",2,3.84,,10,21.66,56.05,,0.00,,0,0,0,0,,,-1.00,-1.00,-0.90,0.04,-1.00,-0.03
2024-11-11T01:26:07Z,"0002cc0100000ecc","36545c1faff93d820a15aa8fd1000000000000000000edfed62dfcd9febf6d09",2,3.84,,10,21.66,56.18,,0.00,,0,0,0,0,,,,0.16,-0.84,-0.61,-0.02,-0.19
2024-11-11T01:32:03Z,"0002cc0100000ecc","36545c2113f93d820a15aa8fe9000000000000000000ddb0f5c16ff87d99fcdb",2,3.84,,10,21.66,56.22,,0.00,,0,0,0,0,,,,-0.61,0.70,0.25,-0.36,-0.04
2024-11-11T01:37:59Z,"0002cc0100000ecc","36545c2277f93d8a0a159f8f95000000000000000000ee034fd0f5ad5fe4e46f",2,3.85,,10,21.62,56.09,,0.00,,0,0,0,0,,,,-0.07,0.06,-0.35,0.02,-0.19
2024-11-11T01:43:56Z,"0002cc0100000ecc","36545c23dcf93d820a15948fb1000000000000000000e567ffd1ffffffffffffffff",2,3.84,,10,21.58,56.13,,0.00,,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-0.98,-0.08
2024-11-11T01:49:52Z,"0002cc0100000ecc","36545c2540f93d820a159f90fb0000000000000000006c836455772e756b65ae",2,3.84,,10,21.62,56.63,,0.00,,0,0,0,0,,,,0.09,0.34,0.45,0.07,0.14
2024-11-11T01:55:48Z,"0002cc0100000ecc","36545c26a4f93d820a15988fd8000000000000000000f747f608ffffdf3875f9",2,3.84,,10,21.59,56.19,,0.00,,0,0,0,0,,,,0.37,-0.06,-1.00,-0.38,-0.45
