Time,DevEUI,Raw,Port,Vbat,Version,BootCount,T,RH,P,Light,CO2,P[0].delta,P[0].total,P[1].delta,P[1].total,Act[7],Act[6],Act[5],Act[4],Act[3],Act[2],Act[1],Act[0]
2024-11-14T00:04:23Z,"0002cc0100000edc","3654600107f93eee0815ea6a5e000000000000000000f764ec69ff31ffffe74d",2,3.93,,8,21.91,41.55,,0.00,,0,0,0,0,,,,-0.11,-1.00,-0.90,-0.14,-0.46
2024-11-14T00:10:19Z,"0002cc0100000edc","365460026bf93ee60815f169e8000000000000000000fffffffffec47795fca0efe8",2,3.93,,8,21.94,41.37,,0.00,,0,0,0,0,,,-0.25,-0.58,0.47,-0.85,-1.00,-1.00
2024-11-14T00:16:15Z,"0002cc0100000edc","36546003cff93eea0816006905000000000000000000fc24746ce702fffffc92",2,3.93,,8,22.00,41.02,,0.00,,0,0,0,0,,,,-0.57,-1.00,-0.11,0.28,-0.52
2024-11-14T00:22:12Z,"0002cc0100000edc","3654600534f93eea08160468ce000000000000000000fffffdd4ffff7cf05c8affe4",2,3.93,,8,22.01,40.94,,0.00,,0,0,0,0,,,-0.99,0.04,0.62,-1.00,-0.73,-1.00
2024-11-14T00:28:08Z,"0002cc0100000edc","3654600698f93ee608160a68bd398c94000000000000ef48fc707e3af682fcea",2,3.93,,8,22.04,40.91,,0.02,,0,0,0,0,,,,-0.61,-0.41,0.78,-0.55,-0.23
2024-11-14T00:34:04Z,"0002cc0100000edc","36546007fcf93eea08160768c6000000000000000000ffc8fda4658a6fe6547bee55",2,3.93,,8,22.03,40.93,,0.00,,0,0,0,0,,,-0.20,0.02,0.25,0.09,-0.71,-0.97
2024-11-14T00:40:00Z,"0002cc0100000edc","3654600960d93eea0816196931000000000000f6107e5f77986fc3751b",2,3.93,,8,22.09,41.09,,,,0,0,0,0,,,,0.32,0.24,0.47,0.80,-0.38
2024-11-14T00:45:56Z,"0002cc0100000edc","3654600ac4f93eea08161267cf000000000000000000fffffe2affffffffffff",2,3.93,,8,22.07,40.55,,0.00,,0,0,0,0,,,,-1.00,-1.00,-1.00,-0.77,-1.00
2024-11-14T00:51:52Z,"0002cc0100000edc","3654600c28f93eea08160e6875000000000000000000ffff5ec075e9f6bcfcae",2,3.93,,8,22.05,40.80,,0.00,,0,0,0,0,,,,-0.59,-0.42,0.37,0.05,-1.00
2024-11-14T00:57:48Z,"0002cc0100000edc","3654600d8cf93eea0815f967630000000000000000006518ffffffffffc5ffc3",2,3.93,,8,21.97,40.39,,0.00,,0,0,0,0,,,,-0.97,-0.97,-1.00,-1.00,0.08
2024-11-14T01:03:45Z,"0002cc0100000edc","3654600ef1d93eea0815e7684e000000000000ffff6e43747f7e7defeffd4a",2,3.93,,8,21.90,40.74,,,,0,0,0,0,,,-0.66,-0.25,0.81,0.28,0.20,-1.00
2024-11-14T01:09:41Z,"0002cc0100000edc","3654601055f93eea0815d468510000000000000000007ce17d5974807c3b6797",2,3.93,,8,21.83,40.75,,0.00,,0,0,0,0,,,,0.12,0.53,0.28,0.67,0.61
2024-11-14T01:15:37Z,"0002cc0100000edc","36546011b9d93ee20815b4681b000000000000ff19fe47ffa1fc56fd4d",2,3.93,,8,21.70,40.67,,,,0,0,0,0,,,,-0.66,-0.54,-0.95,-0.78,-0.89
2024-11-14T01:21:33Z,"0002cc0100000edc","365460131df93ee60815b0682c000000000000000000fc3a7c8a759be680fd8dfe5e",2,3.93,,8,21.69,40.69,,0.00,,0,0,0,0,,,-0.80,-0.69,-0.10,0.35,0.57,-0.53
2024-11-14T01:27:29Z,"0002cc0100000edc","3654601481f93eea08159a6709000000000000000000fffff59effffffffffff",2,3.93,,8,21.60,40.25,,0.00,,0,0,0,0,,,,-1.00,-1.00,-1.00,-0.35,-1.00
2024-11-14T01:33:25Z,"0002cc0100000edc","36546015e5f93ee208158566df000000000000000000ffffffffffffffffffffffff",2,3.93,,8,21.52,40.18,,0.00,,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-14T01:39:21Z,"0002cc0100000edc","3654601749f93eea08157766d0000000000000000000ffffffffffffffffffff",2,3.93,,8,21.46,40.16,,0.00,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-14T01:45:17Z,"0002cc0100000edc","36546018adf93eea08156166af000000000000000000ffffffffffffffffffffffff",2,3.93,,8,21.38,40.11,,0.00,,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-14T01:51:13Z,"0002cc0100000edc","3654601a11f93eea08155d669b000000000000000000ffffffffffffffffffff",2,3.93,,8,21.36,40.08,,0.00,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-14T01:57:09Z,"0002cc0100000edc","3654601b75f93ee608156166a4000000000000000000ffffffffffffffffffff",2,3.93,,8,21.38,40.09,,0.00,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-14T02:03:06Z,"0002cc0100000edc","3654601cdad93ee208154f66a9000000000000ffffffffffffffffffffffff",2,3.93,,8,21.31,40.10,,,,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-14T02:09:01Z,"0002cc0100000edc","3654601e3df93eea08154c6683000000000000000000ffffffffffffffffffff",2,3.93,,8,21.29,40.04,,0.00,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-14T02:14:57Z,"0002cc0100000edc","3654601fa1f93ee60815486670403257000000000000ffffffffffffffffffff",2,3.93,,8,21.28,40.02,,2.39,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-14T02:20:54Z,"0002cc0100000edc","3654602106f93ee2081544665e405ae9000000000000ffffffffffffffffffffffff",2,3.93,,8,21.26,39.99,,2.71,,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-14T02:26:50Z,"0002cc0100000edc","365460226af93ee6081541665c4062bb000000000000ffffffffffffffffffff",2,3.93,,8,21.25,39.98,,2.77,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-14T02:32:45Z,"0002cc0100000edc","36546023cdf93ee608154466254054b7000000000000ffffffffffffffffffff",2,3.93,,8,21.26,39.90,,2.66,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-14T02:38:42Z,"0002cc0100000edc","3654602532f93ee2081544660a405d06000000000000ffffffffffffffffffffffff",2,3.93,,8,21.26,39.86,,2.73,,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-14T02:44:38Z,"0002cc0100000edc","3654602696f93ee208153d661a4059ed000000000000ffffffffffffffffffff",2,3.93,,8,21.23,39.88,,2.70,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
