Time,DevEUI,Raw,Port,Vbat,Version,BootCount,T,RH,P,Light,CO2,P[0].delta,P[0].total,P[1].delta,P[1].total,Act[7],Act[6],Act[5],Act[4],Act[3],Act[2],Act[1],Act[0]
2024-11-10T00:03:35Z,"0002cc0100000ec0","36545abad7f93f400815b18ad6000000000000000000fe8efe94ff5afffffe8e6d92",2,3.95,,8,21.69,54.23,,0.00,,0,0,0,0,,,0.17,-0.82,-1.00,-0.92,-0.82,-0.82
2024-11-10T00:09:31Z,"0002cc0100000ec0","36545abc3bf93f400815c08c66000000000000000000f5e4570dfcfdfd2af72c",2,3.95,,8,21.75,54.84,,0.00,,0,0,0,0,,,,-0.45,-0.65,-0.62,0.03,-0.37
2024-11-10T00:15:27Z,"0002cc0100000ec0","36545abd9ff93f380815cb8bdc000000000000000000fffff75c7c517586fd10fec1",2,3.95,,8,21.79,54.63,,0.00,,0,0,0,0,,,-0.84,-0.63,0.35,0.54,-0.46,-1.00
2024-11-10T00:21:23Z,"0002cc0100000ec0","36545abf03f93f380815c48afb000000000000000000fffffffffffffffff4e0",2,3.95,,8,21.76,54.29,,0.00,,0,0,0,0,,,,-0.30,-1.00,-1.00,-1.00,-1.00
2024-11-10T00:27:19Z,"0002cc0100000ec0","36545ac067f93f380815c08a94000000000000000000fffffffff4105eccfeb7",2,3.95,,8,21.75,54.13,,0.00,,0,0,0,0,,,,-0.84,0.05,-0.25,-1.00,-1.00
2024-11-10T00:33:15Z,"0002cc0100000ec0","36545ac1cbf93f380815c08b69000000000000000000fffffe16ffffffffffe2",2,3.95,,8,21.75,54.46,,0.00,,0,0,0,0,,,,-0.99,-1.00,-1.00,-0.76,-1.00
2024-11-10T00:39:11Z,"0002cc0100000ec0","36545ac32ff20205000015c48abe000000000000000000ff4fffe46cd76728ff14",2,,2.5.0.0,,21.76,54.20,,0.00,,0,0,0,0,,,,-0.88,0.11,0.15,-0.99,-0.91
2024-11-10T00:45:07Z,"0002cc0100000ec0","36545ac493f93f380815c089b7000000000000000000fffffe50ff6fffffffffffff",2,3.95,,8,21.75,53.80,,0.00,,0,0,0,0,,,-1.00,-1.00,-1.00,-0.93,-0.79,-1.00
2024-11-10T00:51:03Z,"0002cc0100000ec0","36545ac5f7f93f300815b98a040000000000000000006422f721feaeffffffff",2,3.95,,8,21.72,53.91,,0.00,,0,0,0,0,,,,-1.00,-1.00,-0.83,-0.45,0.06
2024-11-10T00:57:00Z,"0002cc0100000ec0","36545ac75cf93f400815c08b3100000000000000000077b3fec0f7fd6ee4efb875bd",2,3.95,,8,21.75,54.37,,0.00,,0,0,0,0,,,0.36,-0.24,0.22,-0.50,-0.84,0.48
2024-11-10T01:02:56Z,"0002cc0100000ec0","36545ac8c0d93f300815bc8be7000000000000ec5bf449fef5fe57ffff",2,3.95,,8,21.73,54.65,,,,0,0,0,0,,,,-1.00,-0.79,-0.87,-0.27,-0.14
2024-11-10T01:08:52Z,"0002cc0100000ec0","36545aca24f93f380815ad8a7d000000000000000000ffffffffff4efe18ffffffff",2,3.95,,8,21.68,54.10,,0.00,,0,0,0,0,,,-1.00,-1.00,-0.76,-0.91,-1.00,-1.00
2024-11-10T01:14:48Z,"0002cc0100000ec0","36545acb88f93f380815b18abe000000000000000000fffffffffffffe686d68",2,3.95,,8,21.69,54.20,,0.00,,0,0,0,0,,,,0.17,-0.80,-1.00,-1.00,-1.00
2024-11-10T01:20:44Z,"0002cc0100000ec0","36545accecd93f380815b98b9f000000000000edd5fecdefb9f69affff",2,3.95,,8,21.72,54.54,,,,0,0,0,0,,,,-1.00,-0.41,-0.24,-0.85,-0.18
2024-11-10T01:26:40Z,"0002cc0100000ec0","36545ace50f93f300815bc89fc0000000000000000007d2df5ba65e3dd6cedaafcb3",2,3.95,,8,21.73,53.90,,0.00,,0,0,0,0,,,-0.59,-0.18,-0.04,0.09,-0.36,0.65
2024-11-10T01:32:36Z,"0002cc0100000ec0","36545acfb4f93f270815c488b5000000000000000000774076ffec9f763077cb",2,3.95,,8,21.76,53.40,,0.00,,0,0,0,0,,,,0.49,0.39,-0.14,0.44,0.45
2024-11-10T01:38:32Z,"0002cc0100000ec0","36545ad118f93f300815c08aa4000000000000000000fcf264a8dc276fcf6ff1",2,3.95,,8,21.75,54.16,,0.00,,0,0,0,0,,,,0.25,0.24,-0.03,0.07,-0.62
2024-11-10T01:44:28Z,"0002cc0100000ec0","36545ad27cf93f2c0815c78c890000000000000000006d707db26c02ecd9ffb1fe1f",2,3.95,,8,21.78,54.90,,0.00,,0,0,0,0,,,-0.77,-0.96,-0.15,0.13,0.71,0.17
2024-11-10T01:50:24Z,"0002cc0100000ec0","36545ad3e0f93f300815c089bf000000000000000000ff80f697fd10ce74ff24",2,3.95,,8,21.75,53.81,,0.00,,0,0,0,0,,,,-0.89,-0.01,-0.63,-0.41,-0.94
2024-11-10T01:56:20Z,"0002cc0100000ec0","36545ad544f93f270815cb8ac8000000000000000000761d677d55d37621d456",2,3.95,,8,21.79,54.21,,0.00,,0,0,0,0,,,,-0.02,0.38,0.02,0.12,0.38
2024-11-10T02:02:16Z,"0002cc0100000ec0","36545ad6a8f93f300815ce8c84000000000000000000753be68675836f89f64a",2,3.95,,8,21.80,54.89,,0.00,,0,0,0,0,,,,-0.39,0.24,0.34,-0.10,0.33
2024-11-10T02:08:12Z,"0002cc0100000ec0","36545ad80cf93f3c0815c48b1c0000000000000000006428773cf4e5fe73ff29ffe4",2,3.95,,8,21.76,54.34,,0.00,,0,0,0,0,,,-0.99,-0.90,-0.81,-0.31,0.45,0.06
2024-11-10T02:14:08Z,"0002cc0100000ec0","36545ad970f93f300815cb8c5342c1b7000000000000ffd8feb0ffa3ffffffff",2,3.95,,8,21.79,54.81,,14.05,,0,0,0,0,,,,-1.00,-1.00,-0.95,-0.84,-0.98
2024-11-10T02:20:04Z,"0002cc0100000ec0","36545adad4f93f3c0815cb8c3342cf7c000000000000ffffffffffffffffffff",2,3.95,,8,21.79,54.77,,14.48,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-10T02:26:00Z,"0002cc0100000ec0","36545adc38f93f270815cb8aa042cbbd000000000000ffffffffffffffffffffffff",2,3.95,,8,21.79,54.15,,14.37,,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-10T02:31:56Z,"0002cc0100000ec0","36545add9cf93f270815ce88df42cedf000000000000ffffffffffffffffffff",2,3.95,,8,21.80,53.47,,14.46,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-10T02:37:52Z,"0002cc0100000ec0","36545adf00f93f300815d289b742d0d4000000000000ffffffffffffffffffff",2,3.95,,8,21.82,53.80,,14.53,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-10T02:43:48Z,"0002cc0100000ec0","36545ae064f93f300815d98a6e42d17a000000000000ffffffffffffffffffffffff",2,3.95,,8,21.85,54.07,,14.55,,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-10T02:49:44Z,"0002cc0100000ec0","36545ae1c8f93f2c0815e88bd842d0b4000000000000ffffffffffffffffffff",2,3.95,,8,21.90,54.63,,14.52,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-10T02:55:40Z,"0002cc0100000ec0","36545ae32cf93f300815eb89e942d0b4000000000000ffffffffffffffffffffffff",2,3.95,,8,21.92,53.87,,14.52,,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-10T03:01:36Z,"0002cc0100000ec0","36545ae490f93f3c0815e488a242d2c8000000000000ffffffffffffffffffff",2,3.95,,8,21.89,53.37,,14.59,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-10T03:07:31Z,"0002cc0100000ec0","36545ae5f3f93f2c0815e4884b42d36f000000000000ffffffffffffffffffff",2,3.95,,8,21.89,53.24,,14.61,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
