Time,DevEUI,Raw,Port,Vbat,Version,BootCount,T,RH,P,Light,CO2,P[0].delta,P[0].total,P[1].delta,P[1].total,Act[7],Act[6],Act[5],Act[4],Act[3],Act[2],Act[1],Act[0]
2024-11-13T00:02:45Z,"0002cc0100000ec0","36545eaf25f93ea4081598869b000000000000000000fc1becd3effb6cdbe66c",2,3.91,,8,21.59,52.58,,0.00,,0,0,0,0,,,,-0.10,0.15,-0.25,-0.15,-0.51
2024-11-13T00:08:42Z,"0002cc0100000ec0","36545eb08af93e9c0815988a16000000000000000000ffffffffffffffffffffffff",2,3.91,,8,21.59,53.94,,0.00,,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-13T00:14:37Z,"0002cc0100000ec0","36545eb1edf93ea408159f8ca7000000000000000000fffffffff462f760ff04",2,3.91,,8,21.62,54.94,,0.00,,0,0,0,0,,,,-0.88,-0.46,-0.27,-1.00,-1.00
2024-11-13T00:20:33Z,"0002cc0100000ec0","36545eb351f93eb108159f8d3d000000000000000000ff72efa8f56cfe0af535",2,3.92,,8,21.62,55.17,,0.00,,0,0,0,0,,,,-0.33,-0.76,-0.34,-0.24,-0.93
2024-11-13T00:26:30Z,"0002cc0100000ec0","36545eb4b6f93ea408159c8f1e000000000000000000f712fdb4fffffffffdfb",2,3.91,,8,21.61,55.91,,0.00,,0,0,0,0,,,,-0.75,-1.00,-1.00,-0.71,-0.44
2024-11-13T00:32:25Z,"0002cc0100000ec0","36545eb619f93ea40815948f62000000000000000000fffffe8ffd13fcccf7c4",2,3.91,,8,21.58,56.01,,0.00,,0,0,0,0,,,,-0.49,-0.60,-0.63,-0.82,-1.00
2024-11-13T00:38:21Z,"0002cc0100000ec0","36545eb77df93e9c0815918e15000000000000000000efdafcf5df4dfd52fc36",2,3.91,,8,21.56,55.50,,0.00,,0,0,0,0,,,,-0.53,-0.67,-0.06,-0.62,-0.25
2024-11-13T00:44:18Z,"0002cc0100000ec0","36545eb8e2f93ea408158d8d46000000000000000000ff31fe31fe96fcf7ffff",2,3.91,,8,21.55,55.19,,0.00,,0,0,0,0,,,,-1.00,-0.62,-0.82,-0.77,-0.90
2024-11-13T00:50:14Z,"0002cc0100000ec0","36545eba46f93ea40815828cad000000000000000000fffffff2fdbfffffff7ef494",2,3.91,,8,21.51,54.95,,0.00,,0,0,0,0,,,-0.29,-0.94,-1.00,-0.72,-0.99,-1.00
2024-11-13T00:56:10Z,"0002cc0100000ec0","36545ebbaaf93ea408157b8c98000000000000000000ffffff35fecfffffffdc",2,3.91,,8,21.48,54.92,,0.00,,0,0,0,0,,,,-0.98,-1.00,-0.85,-0.90,-1.00
2024-11-13T01:02:06Z,"0002cc0100000ec0","36545ebd0ef93eb10815778c87000000000000000000ffffffffe715fc31ffff",2,3.92,,8,21.46,54.89,,0.00,,0,0,0,0,,,,-1.00,-0.52,-0.11,-1.00,-1.00
2024-11-13T01:08:02Z,"0002cc0100000ec0","36545ebe72f93ea408156c8cb3000000000000000000fffffffffd58fedffffff79e",2,3.91,,8,21.42,54.96,,0.00,,0,0,0,0,,,-0.48,-1.00,-0.86,-0.67,-1.00,-1.00
2024-11-13T01:13:58Z,"0002cc0100000ec0","36545ebfd6f93ea40815748d6b000000000000000000ffdbfec4f7e2fffffed2",2,3.91,,8,21.45,55.24,,0.00,,0,0,0,0,,,,-0.85,-1.00,-0.49,-0.85,-0.98
2024-11-13T01:19:54Z,"0002cc0100000ec0","36545ec13af93ea408157b8df40000000000000000006ed3fc6ffc40fcadffff",2,3.91,,8,21.48,55.45,,0.00,,0,0,0,0,,,,-1.00,-0.58,-0.53,-0.55,0.21
2024-11-13T01:25:50Z,"0002cc0100000ec0","36545ec29ef93ea40815828de0000000000000000000eecbfdacfe095d206f236ca6",2,3.91,,8,21.51,55.42,,0.00,,0,0,0,0,,,0.15,0.22,0.04,-0.75,-0.71,-0.21
2024-11-13T01:31:46Z,"0002cc0100000ec0","36545ec402f93ea808157f8e06000000000000000000ffb1fffffffffeafff23",2,3.92,,8,21.49,55.48,,0.00,,0,0,0,0,,,,-0.89,-0.84,-1.00,-1.00,-0.96
2024-11-13T01:37:42Z,"0002cc0100000ec0","36545ec566f20205000015828e0f000000000000000000ffdaff16ffffffffffff",2,,2.5.0.0,,21.51,55.49,,0.00,,0,0,0,0,,,,-1.00,-1.00,-1.00,-0.89,-0.98
