Time,DevEUI,Raw,Port,Vbat,Version,BootCount,T,RH,P,Light,CO2,P[0].delta,P[0].total,P[1].delta,P[1].total,Act[7],Act[6],Act[5],Act[4],Act[3],Act[2],Act[1],Act[0]
2024-11-16T02:30:17Z,"0002cc0100000ec0","365462c639f93e150815988d2b427b48000000000000ffffffffffffffffffff",2,3.88,,8,21.59,55.14,,11.85,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-16T02:36:13Z,"0002cc0100000ec0","365462c79df202050000159f8cf6427ea9000000000000ffffffffffffffffffff",2,,2.5.0.0,,21.62,55.06,,11.96,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-16T02:42:09Z,"0002cc0100000ec0","365462c901f93e150815a68c2d428378000000000000ffffffffffffffffffff",2,3.88,,8,21.65,54.76,,12.11,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-16T02:48:05Z,"0002cc0100000ec0","365462ca65f93e150815aa8ba8428633000000000000ffffffffffffffffffffffff",2,3.88,,8,21.66,54.55,,12.19,,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-16T02:54:01Z,"0002cc0100000ec0","365462cbc9f93e150815b48b5d4284e5000000000000ffffffffffffffffffff",2,3.88,,8,21.70,54.44,,12.15,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-16T02:59:57Z,"0002cc0100000ec0","365462cd2df93e150815b48aee428bc8000000000000ffffffffffffffffffff",2,3.88,,8,21.70,54.27,,12.37,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-16T03:05:53Z,"0002cc0100000ec0","365462ce91f93e090815c78ae6428847000000000000ffffffffffffffffffff",2,3.88,,8,21.78,54.26,,12.26,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-16T03:11:49Z,"0002cc0100000ec0","365462cff5f93e150815ce8bee428a5a000000000000ffffffffffffffffffff",2,3.88,,8,21.80,54.66,,12.32,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-16T03:17:45Z,"0002cc0100000ec0","365462d159f93e150815d68c18428b21000000000000ffffffffffffffffffff",2,3.88,,8,21.83,54.72,,12.35,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-16T03:23:41Z,"0002cc0100000ec0","365462d2bdf93e090815e18c1d428975000000000000ffffffffffffffffffffffff",2,3.88,,8,21.88,54.73,,12.30,,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-16T03:29:37Z,"0002cc0100000ec0","365462d421f93e090815eb8c41428fc6000000000000fffffffffffffdd0e4c0",2,3.88,,8,21.92,54.79,,12.49,,0,0,0,0,,,,-0.07,-0.73,-1.00,-1.00,-1.00
2024-11-16T03:35:33Z,"0002cc0100000ec0","365462d585f93e010815f98c08429153000000000000fc68f5cbffffffffffff",2,3.87,,8,21.97,54.70,,12.54,,0,0,0,0,,,,-1.00,-1.00,-1.00,-0.36,-0.55
2024-11-16T03:41:29Z,"0002cc0100000ec0","365462d6e9f93e150816018bc34294f4000000000000f7aafd51ffffffffffffffff",2,3.88,,8,22.00,54.60,,12.65,,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-0.66,-0.48
2024-11-16T03:47:25Z,"0002cc0100000ec0","365462d84df93e0108160c8bb8429707000000000000fffffffffffffffff7a6fd4b",2,3.87,,8,22.04,54.58,,12.72,,0,0,0,0,,,-0.66,-0.48,-1.00,-1.00,-1.00,-1.00
2024-11-16T03:53:21Z,"0002cc0100000ec0","365462d9b1f93e090816048b8d429661000000000000ffffffffffffffffffff",2,3.88,,8,22.01,54.51,,12.70,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-16T03:59:17Z,"0002cc0100000ec0","365462db15f93e1508160c8b814295a4000000000000fe5ffe39ffffff79ffffffff",2,3.88,,8,22.04,54.49,,12.68,,0,0,0,0,,,-1.00,-1.00,-0.93,-1.00,-0.78,-0.80
2024-11-16T04:05:13Z,"0002cc0100000ec0","365462dc79f93e1508160c8baf42919b000000000000ffffffffffdbffffffb8",2,3.88,,8,22.04,54.56,,12.55,,0,0,0,0,,,,-0.96,-1.00,-0.98,-1.00,-1.00
2024-11-16T04:11:09Z,"0002cc0100000ec0","365462ddddf93e0d0816138bb2429262000000000000ffffffffffffffffffff",2,3.88,,8,22.07,54.57,,12.57,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-16T04:17:05Z,"0002cc0100000ec0","365462df41f93e090816178bb4429309000000000000ffffffffffa5ffffffffffff",2,3.88,,8,22.09,54.57,,12.59,,0,0,0,0,,,-1.00,-1.00,-1.00,-0.96,-1.00,-1.00
2024-11-16T04:23:01Z,"0002cc0100000ec0","365462e0a5f93e1508161e8eb7429242000000000000ffbeffffffffffffffff",2,3.88,,8,22.11,55.75,,12.57,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-0.97
2024-11-16T04:28:57Z,"0002cc0100000ec0","365462e209f93dfc08161e8ccb429262000000000000ffffffffffffffffffffffff",2,3.87,,8,22.11,55.00,,12.57,,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-16T04:34:53Z,"0002cc0100000ec0","365462e36df93e010816288bb2429242000000000000ffffffffffffffffffff",2,3.87,,8,22.16,54.57,,12.57,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-16T04:40:49Z,"0002cc0100000ec0","365462e4d1f93e150816258b93429242000000000000ffffffffffffffffffffffff",2,3.88,,8,22.14,54.52,,12.57,,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-16T04:46:45Z,"0002cc0100000ec0","365462e635f93e0d08162c8c4a42902e000000000000ffffffffffffffffffff",2,3.88,,8,22.17,54.80,,12.51,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-16T04:52:40Z,"0002cc0100000ec0","365462e798f93dfc0816288b7c429242000000000000ffffffffffffffffffff",2,3.87,,8,22.16,54.49,,12.57,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-16T04:58:36Z,"0002cc0100000ec0","365462e8fcf93e0d08162c8c8a429456000000000000ffffffffffffffffffffffff",2,3.88,,8,22.17,54.90,,12.64,,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-16T05:04:32Z,"0002cc0100000ec0","365462ea60f93e0d0816378f3e4292aa000000000000ffffffffffffffffffff",2,3.88,,8,22.21,55.95,,12.58,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-16T05:10:28Z,"0002cc0100000ec0","365462ebc4f93e0908163e8bdc4288ce000000000000ffffffffffffffffffff",2,3.88,,8,22.24,54.63,,12.28,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-16T05:16:24Z,"0002cc0100000ec0","365462ed28f93e0108164d8af54294fd000000000000ffffffffffffffffffffffff",2,3.87,,8,22.30,54.28,,12.66,,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-16T05:22:20Z,"0002cc0100000ec0","365462ee8cf93e050816548a224292e9000000000000ffffffffffffffffffff",2,3.88,,8,22.33,53.96,,12.59,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-16T05:28:16Z,"0002cc0100000ec0","365462eff0f93e1108165c894e429223000000000000ffffffffffffffffffff",2,3.88,,8,22.36,53.64,,12.57,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-16T05:34:12Z,"0002cc0100000ec0","365462f154f93e0d08165f8902429390000000000000ffffffffffffffffffff",2,3.88,,8,22.37,53.52,,12.61,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-16T05:40:08Z,"0002cc0100000ec0","365462f2b8f93e0508166388ac42917c000000000000ffffffffffffffffffff",2,3.88,,8,22.38,53.39,,12.55,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-16T05:46:04Z,"0002cc0100000ec0","365462f41cf93e0d08165f8843429711000000000000ffffffffffffffffffff",2,3.88,,8,22.37,53.23,,12.72,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-16T05:52:00Z,"0002cc0100000ec0","365462f580f93e0508165c87d342987e000000000000ffffffffffffffffffffffff",2,3.88,,8,22.36,53.06,,12.77,,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-16T05:57:56Z,"0002cc0100000ec0","365462f6e4f93e0108165187884292e9000000000000ffffffffffffffffffff",2,3.87,,8,22.31,52.94,,12.59,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-16T06:03:52Z,"0002cc0100000ec0","365462f848f93e0d081651875f429456000000000000ffffffffffffffffffff",2,3.88,,8,22.31,52.88,,12.64,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-16T06:09:48Z,"0002cc0100000ec0","365462f9acf93e01081646873d429390000000000000ffffffffffffffffffffffff",2,3.87,,8,22.27,52.83,,12.61,,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-16T06:15:44Z,"0002cc0100000ec0","365462fb10f93e0d08163e87314295c3000000000000ffffffffffffffffffff",2,3.88,,8,22.24,52.81,,12.68,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-16T06:21:39Z,"0002cc0100000ec0","365462fc73f93dfc081642870b429223000000000000ffffffffffffffffffff",2,3.87,,8,22.25,52.75,,12.57,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-16T06:27:36Z,"0002cc0100000ec0","365462fdd8f93e0508163386fe4294fd000000000000ffffffffffe2ffffffffffff",2,3.88,,8,22.20,52.73,,12.66,,0,0,0,0,,,-1.00,-1.00,-1.00,-0.99,-1.00,-1.00
2024-11-16T06:33:31Z,"0002cc0100000ec0","365462ff3bf93dfc081637875e42948c000000000000ffffffffffcafdebf4c0",2,3.87,,8,22.21,52.88,,12.64,,0,0,0,0,,,,-0.30,-0.74,-0.97,-1.00,-1.00
2024-11-16T06:39:27Z,"0002cc0100000ec0","365463009ff202050000163e86f242993b000000000000ffffffffffffffffffff",2,,2.5.0.0,,22.24,52.71,,12.79,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-16T06:45:24Z,"0002cc0100000ec0","3654630204f93e0508164d86b0426db2000000000000ffffffffffffffffffff57c9",2,3.88,,8,22.30,52.61,,11.43,,0,0,0,0,,,0.03,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-16T06:51:20Z,"0002cc0100000ec0","3654630368f93e0508165c868642964b000000000000fcbeff51fcfbf7a6ffff",2,3.88,,8,22.36,52.55,,12.70,,0,0,0,0,,,,-1.00,-0.48,-0.62,-0.91,-0.59
2024-11-16T06:57:16Z,"0002cc0100000ec0","36546304ccf93e0508166a86844288ce000000000000fffffffffffffe41ffff",2,3.88,,8,22.41,52.55,,12.28,,0,0,0,0,,,,-1.00,-0.78,-1.00,-1.00,-1.00
2024-11-16T07:03:12Z,"0002cc0100000ec0","3654630630f93e0d081674867142976f000000000000ff77fffffffffffffcb1",2,3.88,,8,22.45,52.52,,12.73,,0,0,0,0,,,,-0.59,-1.00,-1.00,-1.00,-0.93
2024-11-16T07:09:08Z,"0002cc0100000ec0","3654630794f93dfc08166e85df429836000000000000ffffffffffffffffffffffff",2,3.87,,8,22.43,52.29,,12.76,,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-16T07:15:04Z,"0002cc0100000ec0","36546308f8f93e0508167485c34296f1000000000000fffffffffffff592f50d",2,3.88,,8,22.45,52.25,,12.72,,0,0,0,0,,,,-0.32,-0.35,-1.00,-1.00,-1.00
2024-11-16T07:21:00Z,"0002cc0100000ec0","3654630a5cf93e0508166a85974292ca000000000000ff8dffffffffffffff99",2,3.88,,8,22.41,52.18,,12.59,,0,0,0,0,,,,-0.95,-1.00,-1.00,-1.00,-0.94
2024-11-16T07:26:56Z,"0002cc0100000ec0","3654630bc0f93e0508166a854042987e000000000000ffffffffff99ffffffff",2,3.88,,8,22.41,52.05,,12.77,,0,0,0,0,,,,-1.00,-1.00,-0.95,-1.00,-1.00
2024-11-16T07:32:52Z,"0002cc0100000ec0","3654630d24f93dfc08166a85004294fd000000000000ffffff5effffffffffff",2,3.87,,8,22.41,51.95,,12.66,,0,0,0,0,,,,-1.00,-1.00,-1.00,-0.92,-1.00
2024-11-16T07:38:48Z,"0002cc0100000ec0","3654630e88f93e0d08165f84ec429437000000000000ffffffddffffffffffff",2,3.88,,8,22.37,51.92,,12.63,,0,0,0,0,,,,-1.00,-1.00,-1.00,-0.98,-1.00
2024-11-16T07:44:44Z,"0002cc0100000ec0","3654630fecf93e0508165884aa4292e9000000000000ffffffffffffffffffff",2,3.88,,8,22.34,51.82,,12.59,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-16T07:50:40Z,"0002cc0100000ec0","3654631150f93dfc08165484c1429390000000000000ffffffffffffffffffffffff",2,3.87,,8,22.33,51.86,,12.61,,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-16T07:56:36Z,"0002cc0100000ec0","36546312b4f93e050816498465429390000000000000ffffffb7ffffffffffff",2,3.88,,8,22.28,51.72,,12.61,,0,0,0,0,,,,-1.00,-1.00,-1.00,-0.96,-1.00
2024-11-16T08:02:32Z,"0002cc0100000ec0","3654631418f93e05081646845542917c000000000000ffffffffffffffffffff",2,3.88,,8,22.27,51.69,,12.55,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-16T08:08:27Z,"0002cc0100000ec0","365463157bf93dfc081646846b4295a4000000000000ffffffffffffffffffff",2,3.87,,8,22.27,51.73,,12.68,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-16T08:14:23Z,"0002cc0100000ec0","36546316dff93e05081642849a42917c000000000000ffffffffffffffffffff",2,3.88,,8,22.25,51.80,,12.55,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-16T08:20:20Z,"0002cc0100000ec0","3654631844f93e05081649845e4292e9000000000000ffffffffffffffffffffffff",2,3.88,,8,22.28,51.71,,12.59,,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-16T08:26:16Z,"0002cc0100000ec0","36546319a8f93e050816518426429437000000000000ffffffffffbbffffffff",2,3.88,,8,22.31,51.62,,12.63,,0,0,0,0,,,,-1.00,-1.00,-0.97,-1.00,-1.00
2024-11-16T08:32:12Z,"0002cc0100000ec0","3654631b0cf93e0508165883e6429437000000000000ff67ffffffffffffffff",2,3.88,,8,22.34,51.52,,12.63,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-0.93
2024-11-16T08:38:07Z,"0002cc0100000ec0","3654631c6ff93dfc08166383bd4292e9000000000000ffffffffffffffffffff",2,3.87,,8,22.38,51.46,,12.59,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-16T08:44:03Z,"0002cc0100000ec0","3654631dd3f93e050816638360429223000000000000ffffff0dffffffffffff",2,3.88,,8,22.38,51.32,,12.57,,0,0,0,0,,,,-1.00,-1.00,-1.00,-0.88,-1.00
2024-11-16T08:50:00Z,"0002cc0100000ec0","3654631f38f93dfc0816638324429437000000000000ffffffffffffffffffffffff",2,3.87,,8,22.38,51.23,,12.63,,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-16T08:55:55Z,"0002cc0100000ec0","365463209bf93e0508166382d6429390000000000000ffffffffffffffffffff",2,3.88,,8,22.38,51.11,,12.61,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-16T09:01:51Z,"0002cc0100000ec0","36546321fff93dfc08165c8465429390000000000000ffffffffffffffffffff",2,3.87,,8,22.36,51.72,,12.61,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-16T09:07:47Z,"0002cc0100000ec0","3654632363f93dfc08166385754292ca000000000000ffffffffffffffffffff",2,3.87,,8,22.38,52.13,,12.59,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-16T09:13:43Z,"0002cc0100000ec0","36546324c7f93dfc08165c8579429203000000000000ffffffffffffffffffffffff",2,3.87,,8,22.36,52.14,,12.56,,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-16T09:19:39Z,"0002cc0100000ec0","365463262bf93dfc08165c85a94292ca000000000000ffffffffffffffffffff",2,3.87,,8,22.36,52.21,,12.59,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-16T09:25:35Z,"0002cc0100000ec0","365463278ff93e0508165885b8429370000000000000ffffffffffffffffffff",2,3.88,,8,22.34,52.23,,12.61,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-16T09:31:31Z,"0002cc0100000ec0","36546328f3f93e05081654858e429370000000000000ffffffffffffffffffffffff",2,3.88,,8,22.33,52.17,,12.61,,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-16T09:37:27Z,"0002cc0100000ec0","3654632a57f93dfc08165185854292ca000000000000ffffffffffffffffffffffff",2,3.87,,8,22.31,52.16,,12.59,,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-16T09:43:23Z,"0002cc0100000ec0","3654632bbbf93dfc08164d857c429390000000000000ffffffffffffffffffff",2,3.87,,8,22.30,52.14,,12.61,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-16T09:49:19Z,"0002cc0100000ec0","3654632d1ff93dfc081649859a429437000000000000ffffffffffffffffffff",2,3.87,,8,22.28,52.19,,12.63,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-16T09:55:15Z,"0002cc0100000ec0","3654632e83f93e050816518623429417000000000000ffffffffffffffffffffffff",2,3.88,,8,22.31,52.40,,12.63,,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-16T10:01:11Z,"0002cc0100000ec0","3654632fe7f93e0508165486744292aa000000000000ffffffffff97ffffffff",2,3.88,,8,22.33,52.52,,12.58,,0,0,0,0,,,,-1.00,-1.00,-0.95,-1.00,-1.00
2024-11-16T10:07:07Z,"0002cc0100000ec0","365463314bf93e0508165c862f4292aa000000000000ffffffffffffffffffffffff",2,3.88,,8,22.36,52.42,,12.58,,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-16T10:13:03Z,"0002cc0100000ec0","36546332aff93e0508166685c6429370000000000000ffffffffffffffffffff",2,3.88,,8,22.40,52.26,,12.61,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-16T10:18:59Z,"0002cc0100000ec0","3654633413f93e0508166e8579428808000000000000ffffffffffffffffffffffff",2,3.88,,8,22.43,52.14,,12.25,,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-16T10:24:54Z,"0002cc0100000ec0","3654633576f93e0508166e85424292aa000000000000ffffffffffffffffffff",2,3.88,,8,22.43,52.05,,12.58,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-16T10:30:51Z,"0002cc0100000ec0","36546336dbf93e0508166e8519429203000000000000ffffffffffffffffffffffff",2,3.88,,8,22.43,51.99,,12.56,,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-16T10:36:46Z,"0002cc0100000ec0","365463383ef93dfc08166e8501429437000000000000ffffffffffffffffffff",2,3.87,,8,22.43,51.96,,12.63,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-16T10:42:42Z,"0002cc0100000ec0","36546339a2f202050000166684d7429203000000000000ffffffffffffffffffff",2,,2.5.0.0,,22.40,51.89,,12.56,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-16T10:48:38Z,"0002cc0100000ec0","3654633b06f93e0508166684b0429417000000000000ffffffffffffffffffff",2,3.88,,8,22.40,51.83,,12.63,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-16T10:54:34Z,"0002cc0100000ec0","3654633c6af93e05081663846e429370000000000000ffffffffffffffffffff",2,3.88,,8,22.38,51.73,,12.61,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-16T11:00:30Z,"0002cc0100000ec0","3654633dcef93dfc08165c847c4294dd000000000000ffffffffffffffffffffffff",2,3.87,,8,22.36,51.75,,12.65,,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-16T11:06:26Z,"0002cc0100000ec0","3654633f32f93df4081654846a429417000000000000ffffffffffffffffffff",2,3.87,,8,22.33,51.73,,12.63,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
