Time,DevEUI,Raw,Port,Vbat,Version,BootCount,T,RH,P,Light,CO2,P[0].delta,P[0].total,P[1].delta,P[1].total,Act[7],Act[6],Act[5],Act[4],Act[3],Act[2],Act[1],Act[0]
2024-11-15T00:00:21Z,"0002cc0100000ec3","3654615195f940a006157b91b8000000000000000000ffffffffffffffc0fde5",2,4.04,,6,21.48,56.92,,0.00,,0,0,0,0,,,,-0.74,-0.97,-1.00,-1.00,-1.00
2024-11-15T00:06:18Z,"0002cc0100000ec3","36546152faf940a006157491d6000000000000000000ffffffffffe7ff0effffff87",2,4.04,,6,21.45,56.97,,0.00,,0,0,0,0,,,-0.94,-1.00,-0.88,-0.99,-1.00,-1.00
2024-11-15T00:12:14Z,"0002cc0100000ec3","365461545ef940a006157491f6000000000000000000f627e52efcc4fe5ffe67",2,4.04,,6,21.45,57.02,,0.00,,0,0,0,0,,,,-0.80,-0.80,-0.60,-0.08,-0.38
2024-11-15T00:18:10Z,"0002cc0100000ec3","36546155c2d940a00615749206000000000000fd04fe6cffffffffffff",2,4.04,,6,21.45,57.04,,,,0,0,0,0,,,,-1.00,-1.00,-1.00,-0.80,-0.63
2024-11-15T00:24:06Z,"0002cc0100000ec3","3654615726f940a006156c9359000000000000000000fd88ff0afefaff25ffff",2,4.04,,6,21.42,57.56,,0.00,,0,0,0,0,,,,-1.00,-0.89,-0.87,-0.88,-0.69
2024-11-15T00:30:02Z,"0002cc0100000ec3","365461588af940a006156c9340000000000000000000fc2ffc05fc44fdd5fd05",2,4.04,,6,21.42,57.52,,0.00,,0,0,0,0,,,,-0.63,-0.73,-0.53,-0.50,-0.52
2024-11-15T00:35:59Z,"0002cc0100000ec3","36546159eff940a00615699298000000000000000000fdc0f7bafff0ffffffff",2,4.04,,6,21.41,57.26,,0.00,,0,0,0,0,,,,-1.00,-1.00,-0.99,-0.48,-0.72
2024-11-15T00:41:55Z,"0002cc0100000ec3","3654615b53f940a006155e930a000000000000000000fffffe3cfd42fdfcfeef",2,4.04,,6,21.37,57.44,,0.00,,0,0,0,0,,,,-0.87,-0.75,-0.66,-0.78,-1.00
2024-11-15T00:47:51Z,"0002cc0100000ec3","3654615cb7f94098061562931d000000000000000000fe7dfff9ffffff3effff",2,4.04,,6,21.38,57.47,,0.00,,0,0,0,0,,,,-1.00,-0.91,-1.00,-1.00,-0.81
2024-11-15T00:53:47Z,"0002cc0100000ec3","3654615e1bf940a00615629256000000000000000000ffddff61ff42ffc0ffff",2,4.04,,6,21.38,57.16,,0.00,,0,0,0,0,,,,-1.00,-0.97,-0.91,-0.92,-0.98
2024-11-15T00:59:43Z,"0002cc0100000ec3","3654615f7ff940980615579181000000000000000000fda3ffffffffffffffff",2,4.04,,6,21.34,56.84,,0.00,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-0.70
2024-11-15T01:05:40Z,"0002cc0100000ec3","36546160e4f940a006155090e8000000000000000000ffffffffff18fd1bfc77",2,4.04,,6,21.31,56.60,,0.00,,0,0,0,0,,,,-0.56,-0.64,-0.89,-1.00,-1.00
2024-11-15T01:11:36Z,"0002cc0100000ec3","3654616248f940a006155790b3000000000000000000ef4e7d68ee26f5cbfd39ffff",2,4.04,,6,21.34,56.52,,0.00,,0,0,0,0,,,-1.00,-0.65,-0.36,-0.19,0.68,-0.23
2024-11-15T01:17:32Z,"0002cc0100000ec3","36546163acf94098061553906a000000000000000000ffffff38ff2cffaefda8fdd5",2,4.04,,6,21.32,56.41,,0.00,,0,0,0,0,,,-0.73,-0.71,-0.96,-0.90,-0.90,-1.00
2024-11-15T01:23:28Z,"0002cc0100000ec3","3654616510f9409806155390f1000000000000000000e7b1ffffffffff34ff33",2,4.04,,6,21.32,56.62,,0.00,,0,0,0,0,,,,-0.90,-0.90,-1.00,-1.00,-0.12
2024-11-15T01:29:24Z,"0002cc0100000ec3","3654616674f9409806155b9194000000000000000000ff80ff8fff45fd55dd24",2,4.04,,6,21.35,56.87,,0.00,,0,0,0,0,,,,-0.04,-0.67,-0.91,-0.94,-0.94
2024-11-15T01:35:21Z,"0002cc0100000ec3","36546167d9d940a006155790eb000000000000ffffffffffffffffffffffff",2,4.04,,6,21.34,56.61,,,,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-15T01:41:17Z,"0002cc0100000ec3","365461693df940ad06155e91a5000000000000000000ff82ff8beda4f5f8f5a2",2,4.04,,6,21.37,56.89,,0.00,,0,0,0,0,,,,-0.35,-0.37,-0.18,-0.94,-0.94
2024-11-15T01:47:13Z,"0002cc0100000ec3","3654616aa1f940980615629265000000000000000000fe5afe3bfd52fe36ff58",2,4.04,,6,21.38,57.19,,0.00,,0,0,0,0,,,,-0.92,-0.78,-0.67,-0.78,-0.79
2024-11-15T01:53:10Z,"0002cc0100000ec3","3654616c06d940980615699535000000000000ff61ffe4ffd2f778f4d5ff25",2,4.04,,6,21.41,58.28,,,,0,0,0,0,,,-0.89,-0.30,-0.47,-0.98,-0.99,-0.92
2024-11-15T01:59:05Z,"0002cc0100000ec3","3654616d69f940980615779742000000000000000000ff1bff03fe10ff94fe1f",2,4.04,,6,21.46,59.09,,0.00,,0,0,0,0,,,,-0.77,-0.95,-0.76,-0.88,-0.89
2024-11-15T02:05:02Z,"0002cc0100000ec3","3654616ecef940980615779838000000000000000000f7f5fc93e7a5fef5fdc9ff96",2,4.04,,6,21.46,59.46,,0.00,,0,0,0,0,,,-0.95,-0.72,-0.87,-0.12,-0.57,-0.50
2024-11-15T02:10:58Z,"0002cc0100000ec3","3654617032f9409806157e993140b264000000000000ffffffffffffff18ed2a",2,4.04,,6,21.49,59.84,,3.39,,0,0,0,0,,,,-0.16,-0.89,-1.00,-1.00,-1.00
2024-11-15T02:16:54Z,"0002cc0100000ec3","3654617196f20205000015829a4c427273000000000000f77beda7f571f484fffeffff",2,,2.5.0.0,,21.51,60.27,,11.58,,0,0,0,0,,,-1.00,-1.00,-0.28,-0.34,-0.18,-0.47
2024-11-15T02:22:50Z,"0002cc0100000ec3","36546172faf940980615899bb4427468000000000000ffffffd4ff8cffffffffffff",2,4.04,,6,21.53,60.82,,11.64,,0,0,0,0,,,-1.00,-1.00,-1.00,-0.94,-0.98,-1.00
2024-11-15T02:28:46Z,"0002cc0100000ec3","365461745ef940980615919b6f4277c9000000000000ffffffffffffffffffff",2,4.04,,6,21.56,60.72,,11.74,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-15T02:34:43Z,"0002cc0100000ec3","36546175c3f940980615919b7d4272bc000000000000ffffffffffffffffffffffff",2,4.04,,6,21.56,60.74,,11.59,,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-15T02:40:39Z,"0002cc0100000ec3","3654617727f940980615949b60427429000000000000ffffffffffffffffffff",2,4.04,,6,21.58,60.69,,11.63,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-15T02:46:35Z,"0002cc0100000ec3","365461788bf9409806159b9a8b427409000000000000ffffffffffffffffffff",2,4.04,,6,21.60,60.37,,11.63,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-15T02:52:31Z,"0002cc0100000ec3","36546179eff9409806159498ef427429000000000000ffffffffffffffffffff",2,4.04,,6,21.58,59.74,,11.63,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-15T02:58:27Z,"0002cc0100000ec3","3654617b53f9409406158d945542729c000000000000ffffffffffffffffffff",2,4.04,,6,21.55,57.94,,11.58,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-15T03:04:23Z,"0002cc0100000ec3","3654617cb7f9409806158d91994271d6000000000000ffffffffffffffffffffffff",2,4.04,,6,21.55,56.87,,11.56,,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-15T03:10:19Z,"0002cc0100000ec3","3654617e1bf94098061582900e4276c4000000000000ffffffffffffffffffff",2,4.04,,6,21.51,56.27,,11.71,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-15T03:16:15Z,"0002cc0100000ec3","3654617f7ff9409406158d8fba4275fe000000000000ffffffffffffffffffffffff",2,4.04,,6,21.55,56.14,,11.69,,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-15T03:22:11Z,"0002cc0100000ec3","36546180e3f940980615828f7e42776b000000000000ffffffffffffffffffff",2,4.04,,6,21.51,56.05,,11.73,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-15T03:28:07Z,"0002cc0100000ec3","3654618247f940980615778f92426edc000000000000ffffffffffffffffffff",2,4.04,,6,21.46,56.08,,11.46,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-15T03:34:03Z,"0002cc0100000ec3","36546183abf9409406157b8fb3426c22000000000000ffffffffffffffffffffffff",2,4.04,,6,21.48,56.13,,11.38,,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-15T03:40:00Z,"0002cc0100000ec3","3654618510f9409c061582900e426d8f000000000000ffffffffffffffffffff",2,4.04,,6,21.51,56.27,,11.42,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-15T03:45:56Z,"0002cc0100000ec3","3654618674f940880615779041426edc000000000000ffffffffffffffffffffffff",2,4.03,,6,21.46,56.35,,11.46,,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-15T03:51:52Z,"0002cc0100000ec3","36546187d8f9409806157e908c426947000000000000ffffffffffffffffffff",2,4.04,,6,21.49,56.46,,11.29,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-15T03:57:48Z,"0002cc0100000ec3","365461893cf9409806157e90c4425f4c000000000000ffffffffffffffffffffffff",2,4.04,,6,21.49,56.55,,10.98,,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-15T04:03:44Z,"0002cc0100000ec3","3654618aa0f940940615869136426be3000000000000ffffffffffffffffffbbffff",2,4.04,,6,21.52,56.72,,11.37,,0,0,0,0,,,-1.00,-0.97,-1.00,-1.00,-1.00,-1.00
2024-11-15T04:09:40Z,"0002cc0100000ec3","3654618c04f9409406158991df4259aa000000000000ffffe770eea96c66ed4f",2,4.04,,6,21.53,56.98,,10.80,,0,0,0,0,,,,-0.17,0.14,-0.21,-0.12,-1.00
2024-11-15T04:15:36Z,"0002cc0100000ec3","3654618d68f9409406159191fa4249e4000000000000fdf2fd6d3ee9fc5efc36",2,4.04,,6,21.56,57.02,,10.31,,0,0,0,0,,,,-0.53,-0.55,0.00,-0.68,-0.74
2024-11-15T04:21:33Z,"0002cc0100000ec3","3654618ecdf9409406159491e44258c4000000000000f653ffe2f5cbff6afd1066c5",2,4.04,,6,21.58,56.99,,10.77,,0,0,0,0,,,0.11,-0.63,-0.93,-0.36,-0.99,-0.40
2024-11-15T04:27:29Z,"0002cc0100000ec3","3654619031f9409406158d9218425af8000000000000ffafffffff9affffffff",2,4.04,,6,21.55,57.07,,10.84,,0,0,0,0,,,,-1.00,-1.00,-0.95,-1.00,-0.96
2024-11-15T04:33:25Z,"0002cc0100000ec3","3654619195f94094061594926c425777000000000000ffffffffffffffffffff",2,4.04,,6,21.58,57.20,,10.73,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-15T04:39:21Z,"0002cc0100000ec3","36546192f9f94094061594927b42598b000000000000ffffffffffffffffffffffff",2,4.04,,6,21.58,57.22,,10.80,,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-15T04:45:17Z,"0002cc0100000ec3","365461945df9409406158d92874256b0000000000000ffffffffffffffffffff",2,4.04,,6,21.55,57.24,,10.71,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-15T04:51:13Z,"0002cc0100000ec3","36546195c1f94094061594927b4258c4000000000000ffffffffffffffffffffffff",2,4.04,,6,21.58,57.22,,10.77,,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
