Time,DevEUI,Raw,Port,Vbat,Version,BootCount,T,RH,P,Light,CO2,P[0].delta,P[0].total,P[1].delta,P[1].total,Act[7],Act[6],Act[5],Act[4],Act[3],Act[2],Act[1],Act[0]
2024-11-12T00:05:08Z,"0002cc0100000ec3","36545d5e34f941480615459466000000000000000000ffffffffffffffffffff",2,4.08,,6,21.27,57.97,,0.00,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-12T00:11:04Z,"0002cc0100000ec3","36545d5f98f9414806154c9449000000000000000000ffffffffffffffffffff",2,4.08,,6,21.30,57.92,,0.00,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-12T00:17:00Z,"0002cc0100000ec3","36545d60fcf9414806154c9431000000000000000000ffffffffffffffffffff",2,4.08,,6,21.30,57.89,,0.00,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-12T00:22:56Z,"0002cc0100000ec3","36545d6260f94148061550941b000000000000000000ffffffffffffffffffff",2,4.08,,6,21.31,57.85,,0.00,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-12T00:28:52Z,"0002cc0100000ec3","36545d63c4f9414806155b941f000000000000000000ffffffffffffffffffffffff",2,4.08,,6,21.35,57.86,,0.00,,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-12T00:34:48Z,"0002cc0100000ec3","36545d6528f9414806155b9418000000000000000000ffffffffffffffffffff",2,4.08,,6,21.35,57.85,,0.00,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-12T00:40:44Z,"0002cc0100000ec3","36545d668cf9414806157494b2000000000000000000ffffffffffffffffffff",2,4.08,,6,21.45,58.08,,0.00,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-12T00:46:41Z,"0002cc0100000ec3","36545d67f1f9414806157b945e000000000000000000ffffffffffffffffffffffff",2,4.08,,6,21.48,57.96,,0.00,,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-12T00:52:37Z,"0002cc0100000ec3","36545d6955d941480615709442000000000000ffffffffffffffffffff",2,4.08,,6,21.44,57.91,,,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-12T00:58:33Z,"0002cc0100000ec3","36545d6ab9f941480615779454000000000000000000ffffffffffffffffffff",2,4.08,,6,21.46,57.94,,0.00,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-12T01:04:29Z,"0002cc0100000ec3","36545d6c1df941480615709449000000000000000000ffffffffffffffffffffffff",2,4.08,,6,21.44,57.92,,0.00,,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-12T01:10:25Z,"0002cc0100000ec3","36545d6d81f941480615749473000000000000000000ffffffffffffffffffff",2,4.08,,6,21.45,57.99,,0.00,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-12T01:16:21Z,"0002cc0100000ec3","36545d6ee5f20205000015709472000000000000000000ffffffffffffffffffff",2,,2.5.0.0,,21.44,57.99,,0.00,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-12T01:22:17Z,"0002cc0100000ec3","36545d7049f941480615709472000000000000000000ffffffffffffffffffff",2,4.08,,6,21.44,57.99,,0.00,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-12T01:28:13Z,"0002cc0100000ec3","36545d71adf941480615779484000000000000000000ffffffffffffffffffff",2,4.08,,6,21.46,58.01,,0.00,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-12T01:34:10Z,"0002cc0100000ec3","36545d7312d941340615779494000000000000ffffffffffffffffffffffff",2,4.07,,6,21.46,58.04,,,,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-12T01:40:06Z,"0002cc0100000ec3","36545d7476f941400615829511000000000000000000ffffffffffffff51fffd",2,4.08,,6,21.51,58.23,,0.00,,0,0,0,0,,,,-1.00,-0.91,-1.00,-1.00,-1.00
2024-11-12T01:46:02Z,"0002cc0100000ec3","36545d75dad941480615919556000000000000ffffffffffffffffffff",2,4.08,,6,21.56,58.34,,,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-12T01:51:58Z,"0002cc0100000ec3","36545d773ef941480615b19634000000000000000000ee41ff81ff72fffffdf2",2,4.08,,6,21.69,58.67,,0.00,,0,0,0,0,,,,-0.74,-1.00,-0.93,-0.94,-0.20
2024-11-12T01:57:54Z,"0002cc0100000ec3","36545d78a2f941400615ad95ba000000000000000000ffffffffffffffffffa5",2,4.08,,6,21.68,58.49,,0.00,,0,0,0,0,,,,-0.96,-1.00,-1.00,-1.00,-1.00
2024-11-12T02:03:50Z,"0002cc0100000ec3","36545d7a06f941480615ad956b000000000000000000fffffffffffffff4ffffffff",2,4.08,,6,21.68,58.37,,0.00,,0,0,0,0,,,-1.00,-1.00,-0.99,-1.00,-1.00,-1.00
2024-11-12T02:09:47Z,"0002cc0100000ec3","36545d7b6bf9414c0615a9951a3cef89000000000000ff4dffffffffffffffff",2,4.08,,6,21.66,58.24,,0.24,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-0.91
2024-11-12T02:15:43Z,"0002cc0100000ec3","36545d7ccff9414c06159f94cd3a0540000000000000ffffffffffffffffffff",2,4.08,,6,21.62,58.13,,0.03,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-12T02:21:39Z,"0002cc0100000ec3","36545d7e33f9414006159f94963aac0f000000000000ffffffffffffffffffffffff",2,4.08,,6,21.62,58.04,,0.05,,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-12T02:27:35Z,"0002cc0100000ec3","36545d7f97f94140061598943a3aac0f000000000000ffffffffffffffffffff",2,4.08,,6,21.59,57.90,,0.05,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-12T02:33:31Z,"0002cc0100000ec3","36545d80fbf9414006159493eb000000000000000000ffffffffffffffffffffffff",2,4.08,,6,21.58,57.78,,0.00,,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-12T02:39:27Z,"0002cc0100000ec3","36545d825ff9414006158993ac391b2c000000000000ffffffffffffffffffff",2,4.08,,6,21.53,57.69,,0.02,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-12T02:45:23Z,"0002cc0100000ec3","36545d83c3f9414806158993653b296f000000000000ffffffffffffffffffff",2,4.08,,6,21.53,57.58,,0.07,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-12T02:51:19Z,"0002cc0100000ec3","36545d8527f9414006157e9311000000000000000000ffffffffffffffffffff",2,4.08,,6,21.49,57.45,,0.00,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-12T02:57:15Z,"0002cc0100000ec3","36545d868bf9414c06157492e4391b2c000000000000ffffffffffffffffffff",2,4.08,,6,21.45,57.38,,0.02,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-12T03:03:11Z,"0002cc0100000ec3","36545d87eff9414006157492bd000000000000000000ffffffffffffffffffff",2,4.08,,6,21.45,57.32,,0.00,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-12T03:09:07Z,"0002cc0100000ec3","36545d8953f9414006156c9269391b2c000000000000ffffffffffffffffffff",2,4.08,,6,21.42,57.19,,0.02,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-12T03:15:04Z,"0002cc0100000ec3","36545d8ab8f9414006156c9262000000000000000000ffffffffffffffffffff",2,4.08,,6,21.42,57.18,,0.00,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
