Time,DevEUI,Raw,Port,Vbat,Version,BootCount,T,RH,P,Light,CO2,P[0].delta,P[0].total,P[1].delta,P[1].total,Act[7],Act[6],Act[5],Act[4],Act[3],Act[2],Act[1],Act[0]
2024-11-13T00:01:30Z,"0002cc0100000ec3","36545eaedaf941130615a28a82000000000000000000fffffddcfd6bfcaafc17ef12",2,4.07,,6,21.63,54.11,,0.00,,0,0,0,0,,,-0.22,-0.51,-0.58,-0.68,-0.73,-1.00
2024-11-13T00:07:26Z,"0002cc0100000ec3","36545eb03ef9411306159f8b370000000000000000007516fc15ffffffffffff",2,4.07,,6,21.62,54.38,,0.00,,0,0,0,0,,,,-1.00,-1.00,-1.00,-0.51,0.32
2024-11-13T00:13:22Z,"0002cc0100000ec3","36545eb1a2f9411306159f8d95000000000000000000fffffffffe79ffffffff",2,4.07,,6,21.62,55.31,,0.00,,0,0,0,0,,,,-1.00,-1.00,-0.81,-1.00,-1.00
2024-11-13T00:19:19Z,"0002cc0100000ec3","36545eb307f941130615a28e96000000000000000000ffffffffffffffa7f4d3",2,4.07,,6,21.63,55.70,,0.00,,0,0,0,0,,,,-0.30,-0.96,-1.00,-1.00,-1.00
2024-11-13T00:25:15Z,"0002cc0100000ec3","36545eb46bf941130615a28eae0000000000000000007e31fe12f736f493f445ffba",2,4.07,,6,21.63,55.74,,0.00,,0,0,0,0,,,-0.97,-0.27,-0.29,-0.45,-0.76,0.77
2024-11-13T00:31:11Z,"0002cc0100000ec3","36545eb5cff9410b06159f8e73000000000000000000fdfafebdff52fde4ffc5",2,4.07,,6,21.62,55.65,,0.00,,0,0,0,0,,,,-0.97,-0.74,-0.91,-0.84,-0.75
2024-11-13T00:37:08Z,"0002cc0100000ec3","36545eb734d9411306159b8de30000000000007d58f410feaeeeaaffffffff",2,4.07,,6,21.60,55.43,,,,0,0,0,0,,,-1.00,-1.00,-0.21,-0.83,-0.25,0.67
2024-11-13T00:43:03Z,"0002cc0100000ec3","36545eb897f941130615918d20000000000000000000ffffffffffffffffffff",2,4.07,,6,21.56,55.13,,0.00,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-13T00:48:59Z,"0002cc0100000ec3","36545eb9fbf9410b0615918c80000000000000000000ffffffffffffffffffff",2,4.07,,6,21.56,54.88,,0.00,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-13T00:54:56Z,"0002cc0100000ec3","36545ebb60f941130615868c74000000000000000000ffffffffffffffffffffffff",2,4.07,,6,21.52,54.87,,0.00,,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-13T01:00:52Z,"0002cc0100000ec3","36545ebcc4f9410b0615828c1a000000000000000000ffffffffffffffffffffffff",2,4.07,,6,21.51,54.73,,0.00,,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-13T01:06:48Z,"0002cc0100000ec3","36545ebe28f9410b06157b8c4e000000000000000000ffffffffffffffffffff",2,4.07,,6,21.48,54.81,,0.00,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-13T01:12:44Z,"0002cc0100000ec3","36545ebf8cf9410b0615708c93000000000000000000ffffffffffffffffffffffff",2,4.07,,6,21.44,54.91,,0.00,,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-13T01:18:40Z,"0002cc0100000ec3","36545ec0f0f9410b06156c8cf0000000000000000000ffffffffffffffffffff",2,4.07,,6,21.42,55.05,,0.00,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-13T01:24:36Z,"0002cc0100000ec3","36545ec254f9410b0615708d68392ed0000000000000ffffffffffffffffffff",2,4.07,,6,21.44,55.24,,0.02,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-13T01:30:32Z,"0002cc0100000ec3","36545ec3b8f9410b06157b8d8e000000000000000000fe26fe956517fc84f6ce",2,4.07,,6,21.48,55.30,,0.00,,0,0,0,0,,,,-0.43,-0.56,0.08,-0.82,-0.77
2024-11-13T01:36:28Z,"0002cc0100000ec3","36545ec51cf20205000015778ddc000000000000000000ffffffffffffffffffff",2,,2.5.0.0,,21.46,55.41,,0.00,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-13T01:42:25Z,"0002cc0100000ec3","36545ec681f9410b0615778dad000000000000000000ffffffffffffffffffffffff",2,4.07,,6,21.46,55.34,,0.00,,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-13T01:48:21Z,"0002cc0100000ec3","36545ec7e5f9410b0615778de5392ed0000000000000ffffffffffffffffffff",2,4.07,,6,21.46,55.43,,0.02,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-13T01:54:17Z,"0002cc0100000ec3","36545ec949f9410b06157b8dee000000000000000000ffffffffffffffffffffffff",2,4.07,,6,21.48,55.44,,0.00,,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-13T02:00:13Z,"0002cc0100000ec3","36545ecaadf9410b0615778df4000000000000000000ffffffffffffffffffff",2,4.07,,6,21.46,55.45,,0.00,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-13T02:06:09Z,"0002cc0100000ec3","36545ecc11f9410b06157e8dce000000000000000000ffffffffffffffffffff",2,4.07,,6,21.49,55.39,,0.00,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-13T02:12:05Z,"0002cc0100000ec3","36545ecd75f9410b0615868de24312b5000000000000ffffffffffffffffffff",2,4.07,,6,21.52,55.42,,17.17,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-13T02:18:01Z,"0002cc0100000ec3","36545eced9f9410b0615828de0434a0a000000000000ffffffffffffffffffff",2,4.07,,6,21.51,55.42,,20.63,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-13T02:23:57Z,"0002cc0100000ec3","36545ed03df9410b0615868d7c435046000000000000ffffffffffffffffffff",2,4.07,,6,21.52,55.27,,21.02,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-13T02:29:54Z,"0002cc0100000ec3","36545ed1a2f9410f0615948d68435026000000000000ffffffffffffffffffffffff",2,4.07,,6,21.58,55.24,,21.01,,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
