Time,DevEUI,Raw,Port,Vbat,Version,BootCount,T,RH,P,Light,CO2,P[0].delta,P[0].total,P[1].delta,P[1].total,Act[7],Act[6],Act[5],Act[4],Act[3],Act[2],Act[1],Act[0]
2024-11-11T00:02:51Z,"0002cc0100000ec3","36545c0c2bf9418206157b94fd000000000000000000ffffffffffffffffffff",2,4.09,,6,21.48,58.20,,0.00,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-11T00:08:47Z,"0002cc0100000ec3","36545c0d8ff9418206157e94e7000000000000000000ffffffffffffffffffff",2,4.09,,6,21.49,58.17,,0.00,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-11T00:14:43Z,"0002cc0100000ec3","36545c0ef3f9417d06157b950e000000000000000000ffffffffffffffffffff",2,4.09,,6,21.48,58.23,,0.00,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-11T00:20:39Z,"0002cc0100000ec3","36545c1057f9417d061586951a000000000000000000ffffffffffffffffffff",2,4.09,,6,21.52,58.24,,0.00,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-11T00:26:35Z,"0002cc0100000ec3","36545c11bbf9417d06157e9517000000000000000000ffffffffffffffffffffffff",2,4.09,,6,21.49,58.24,,0.00,,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-11T00:32:31Z,"0002cc0100000ec3","36545c131fd9417d06157e94f6000000000000ffffffffffffffffffff",2,4.09,,6,21.49,58.19,,,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-11T00:38:27Z,"0002cc0100000ec3","36545c1483f9417d0615869503000000000000000000ffffffffffffffffffff",2,4.09,,6,21.52,58.21,,0.00,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-11T00:44:23Z,"0002cc0100000ec3","36545c15e7f9417d0615899514000000000000000000ffffffffffffffffffff",2,4.09,,6,21.53,58.23,,0.00,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-11T00:50:19Z,"0002cc0100000ec3","36545c174bf9417d06159b951b000000000000000000ffffffffffffffffffff",2,4.09,,6,21.60,58.25,,0.00,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-11T00:56:16Z,"0002cc0100000ec3","36545c18b0f202050000159894db000000000000000000ffffffffffffffffffff",2,,2.5.0.0,,21.59,58.15,,0.00,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-11T01:02:12Z,"0002cc0100000ec3","36545c1a14f9417d06159494e8000000000000000000ffffffffffffffffffff",2,4.09,,6,21.58,58.17,,0.00,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-11T01:08:08Z,"0002cc0100000ec3","36545c1b78d9417d06159494b8000000000000ffffffffffffffffffff",2,4.09,,6,21.58,58.09,,,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-11T01:14:04Z,"0002cc0100000ec3","36545c1cdcf941690615949481000000000000000000ffffffffffffffffffff",2,4.09,,6,21.58,58.01,,0.00,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-11T01:20:00Z,"0002cc0100000ec3","36545c1e40f9417d0615899464000000000000000000ffffffffffffffffffff",2,4.09,,6,21.53,57.97,,0.00,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-11T01:25:56Z,"0002cc0100000ec3","36545c1fa4d9417d06157e944f000000000000ffffffffffffffffffff",2,4.09,,6,21.49,57.93,,,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-11T01:31:52Z,"0002cc0100000ec3","36545c2108f9417d06157b9425000000000000000000ffffffffffffffffffffffff",2,4.09,,6,21.48,57.87,,0.00,,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-11T01:37:49Z,"0002cc0100000ec3","36545c226dd9417d061577940d000000000000ffffffffffffffffffffffff",2,4.09,,6,21.46,57.83,,,,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-11T01:43:44Z,"0002cc0100000ec3","36545c23d0f9417d0615749413000000000000000000ffffffffffffffffffff",2,4.09,,6,21.45,57.84,,0.00,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-11T01:49:41Z,"0002cc0100000ec3","36545c2535f9417d0615779445000000000000000000ffffffffffffffffffffffff",2,4.09,,6,21.46,57.92,,0.00,,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
