Time,DevEUI,Raw,Port,Vbat,Version,BootCount,T,RH,P,Light,CO2,P[0].delta,P[0].total,P[1].delta,P[1].total,Act[7],Act[6],Act[5],Act[4],Act[3],Act[2],Act[1],Act[0]
2024-11-16T00:02:48Z,"0002cc0100000ec3","365462a3a8f9406b0615bc8eb8000000000000000000ffffff6dfffffff5fef6ffff",2,4.03,,6,21.73,55.75,,0.00,,0,0,0,0,,,-1.00,-0.87,-0.99,-1.00,-0.93,-1.00
2024-11-16T00:08:44Z,"0002cc0100000ec3","365462a50cf9406b0615bc8ec0000000000000000000ff82ff80fcb3f72cfeeafeb3",2,4.03,,6,21.73,55.76,,0.00,,0,0,0,0,,,-0.84,-0.86,-0.45,-0.59,-0.94,-0.94
2024-11-16T00:14:40Z,"0002cc0100000ec3","365462a670f9406b0615c08f81000000000000000000fcacfcf7fd71fdb1fe11",2,4.03,,6,21.75,56.06,,0.00,,0,0,0,0,,,,-0.76,-0.71,-0.68,-0.62,-0.58
2024-11-16T00:20:37Z,"0002cc0100000ec3","365462a7d5d9406b0615bc8e78000000000000ffa8ffddff4ffe54ffff",2,4.03,,6,21.73,55.65,,,,0,0,0,0,,,,-1.00,-0.79,-0.91,-0.98,-0.96
2024-11-16T00:26:33Z,"0002cc0100000ec3","365462a939f9406b0615bc8df8000000000000000000ff93fcb67c56ff0effff",2,4.03,,6,21.73,55.46,,0.00,,0,0,0,0,,,,-1.00,-0.88,0.54,-0.59,-0.95
2024-11-16T00:32:29Z,"0002cc0100000ec3","365462aa9df9406b0615bc8de0000000000000000000ffffffdafc2ffffffd6ffd4a",2,4.03,,6,21.73,55.42,,0.00,,0,0,0,0,,,-0.66,-0.68,-1.00,-0.52,-0.98,-1.00
2024-11-16T00:38:25Z,"0002cc0100000ec3","365462ac01f940630615b48dc5000000000000000000fed8ffffffffffffffff",2,4.02,,6,21.70,55.38,,0.00,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-0.86
2024-11-16T00:44:21Z,"0002cc0100000ec3","365462ad65f9406b0615b98d7f000000000000000000ff0cffffffffffdcfee3",2,4.03,,6,21.72,55.27,,0.00,,0,0,0,0,,,,-0.86,-0.98,-1.00,-1.00,-0.88
2024-11-16T00:50:18Z,"0002cc0100000ec3","365462aecaf940630615b48dfd000000000000000000ff96ff5dfec1fe91ff13fed2",2,4.02,,6,21.70,55.47,,0.00,,0,0,0,0,,,-0.85,-0.88,-0.82,-0.84,-0.92,-0.95
2024-11-16T00:56:14Z,"0002cc0100000ec3","365462b02ef940630615b18d8c000000000000000000ffffffa9ffc4ffffffffffff",2,4.02,,6,21.69,55.29,,0.00,,0,0,0,0,,,-1.00,-1.00,-1.00,-0.97,-0.96,-1.00
2024-11-16T01:02:10Z,"0002cc0100000ec3","365462b192d940630615ad8d73000000000000fffffff6f5a974b6def5",2,4.02,,6,21.68,55.25,,,,0,0,0,0,,,,-0.05,0.29,-0.35,-1.00,-1.00
2024-11-16T01:08:06Z,"0002cc0100000ec3","365462b2f6f940630615b98d580000000000000000007db86410fc23e54ae7c9",2,4.02,,6,21.72,55.21,,0.00,,0,0,0,0,,,,-0.12,-0.08,-0.52,0.06,0.71
2024-11-16T01:14:02Z,"0002cc0100000ec3","365462b45af940630615b48cf6000000000000000000ffffffffffffffffffffffff",2,4.02,,6,21.70,55.06,,0.00,,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-16T01:19:58Z,"0002cc0100000ec3","365462b5bef940630615a98cda000000000000000000ffffffffffffffffffff",2,4.02,,6,21.66,55.02,,0.00,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-16T01:25:55Z,"0002cc0100000ec3","365462b723f940630615a98c8a000000000000000000ffffffffffffffffffffffff",2,4.02,,6,21.66,54.90,,0.00,,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-16T01:31:51Z,"0002cc0100000ec3","365462b887f9406b06159f8c6e000000000000000000ffffffffffffffffffff",2,4.03,,6,21.62,54.86,,0.00,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-16T01:37:47Z,"0002cc0100000ec3","365462b9ebf940630615a28c57000000000000000000ffffffffffffffffffffffff",2,4.02,,6,21.63,54.82,,0.00,,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-16T01:43:43Z,"0002cc0100000ec3","365462bb4ff9406306159b8c7d000000000000000000ffffffffffffffffffff",2,4.02,,6,21.60,54.88,,0.00,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-16T01:49:39Z,"0002cc0100000ec3","365462bcb3f940630615988c83000000000000000000ffffffffffffffffffffffff",2,4.02,,6,21.59,54.89,,0.00,,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-16T01:55:35Z,"0002cc0100000ec3","365462be17f940630615948c7a000000000000000000ffffffffffffffffffff",2,4.02,,6,21.58,54.87,,0.00,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-16T02:01:31Z,"0002cc0100000ec3","365462bf7bf9406306158d8c6e000000000000000000ffffffffffffffffffff",2,4.02,,6,21.55,54.86,,0.00,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-16T02:07:27Z,"0002cc0100000ec3","365462c0dff940630615918c68000000000000000000ffffffffffffffffffffffff",2,4.02,,6,21.56,54.85,,0.00,,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-16T02:13:23Z,"0002cc0100000ec3","365462c243f940630615918c784307aa000000000000ffffffffffffffffffff",2,4.02,,6,21.56,54.87,,16.48,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-16T02:19:19Z,"0002cc0100000ec3","365462c3a7f9406306158d8cce4329b6000000000000ffffffffffffffffffffffff",2,4.02,,6,21.55,55.00,,18.61,,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-16T02:25:15Z,"0002cc0100000ec3","365462c50bf940630615988c6b432a3d000000000000ffffffffffffffffffff",2,4.02,,6,21.59,54.85,,18.64,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-16T02:31:11Z,"0002cc0100000ec3","365462c66ff940630615a68bf94329ba000000000000ffffffffffffffffffff",2,4.02,,6,21.65,54.68,,18.61,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-16T02:37:08Z,"0002cc0100000ec3","365462c7d4f20205000015ad8ba543299b000000000000ffffffffffffffffffffffff",2,,2.5.0.0,,21.68,54.55,,18.60,,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-16T02:43:04Z,"0002cc0100000ec3","365462c938f9405b0615c08b15432787000000000000ffffffffffffffffffff",2,4.02,,6,21.75,54.33,,18.47,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-16T02:49:00Z,"0002cc0100000ec3","365462ca9cf940630615c78aa043282e000000000000ffffffffffffffffffff",2,4.02,,6,21.78,54.15,,18.51,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-16T02:54:56Z,"0002cc0100000ec3","365462cc00f940630615ce8a3443298b000000000000ffffffffffffffffffffffff",2,4.02,,6,21.80,53.99,,18.60,,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-16T03:00:52Z,"0002cc0100000ec3","365462cd64f9405b0615d689d7432af8000000000000ffffffffffffffffffffffff",2,4.02,,6,21.83,53.84,,18.69,,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-16T03:06:48Z,"0002cc0100000ec3","365462cec8f9405b0615dd89c243281e000000000000ffffffffffffffffffff",2,4.02,,6,21.86,53.81,,18.51,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-16T03:12:44Z,"0002cc0100000ec3","365462d02cf9405b0615e48a5343280e000000000000ffffffffffffffffffffffff",2,4.02,,6,21.89,54.03,,18.50,,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-16T03:18:40Z,"0002cc0100000ec3","365462d190f9405b0615f28a68432758000000000000ffffffffffffffffffff",2,4.02,,6,21.95,54.07,,18.46,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-16T03:24:36Z,"0002cc0100000ec3","365462d2f4f9405b0615f98a6b432524000000000000ffffffffffffffffffffffff",2,4.02,,6,21.97,54.07,,18.32,,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-16T03:30:32Z,"0002cc0100000ec3","365462d458f9405b0616088a52432524000000000000ffffffffffffffffffff",2,4.02,,6,22.03,54.03,,18.32,,0,0,0,0,,,,-1.00,-1.00,-1.00,-1.00,-1.00
2024-11-16T03:36:29Z,"0002cc0100000ec3","365462d5bdf9405b06160c8a55432748000000000000ffffffffffffffffffffffff",2,4.02,,6,22.04,54.04,,18.46,,0,0,0,0,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
